# nanotube RBM modes
# 22/7/2007
,1.89RBM,1.90RBM,1.91RBM,1.92RBM,1.93RBM
236.5966,-0.00444,-0.010541989189189317,-0.06450351891891931,-0.044168735135135154,-0.0436932972972973
236.9566,0.00358,-0.023652100000000682,-0.05429214999999997,-0.04358791351351354,-0.045326524324324484
237.3166,0.00516,-0.03169760000000089,-0.057554132432432355,-0.0402608000000005,-0.05158662105263154
237.6766,-0.02862,-0.03236559999999891,-0.06390764594594604,-0.038252488888888984,-0.05304986216216209
237.8566,0.00337,-0.015205600000001623,-0.054984075675676605,-0.048592488888888175,-0.05139094324324339
238.0166,-0.00202,-0.015130443243243488,-0.0470100216216214,-0.04817802162162105,-0.04991634864864858
238.3766,0.01139,-0.02976426666666667,-0.05322769722222229,-0.03855387027027017,-0.04965
238.7366,0.00125,-0.029247866666666622,-0.05072819999999987,-0.04419829189189191,-0.06606835000000026
239.0966,-0.02261,-0.026617697297297554,-0.05354073888888875,-0.047975113513512864,-0.07554144324324298
239.4566,-0.01838,-0.01966361111111114,-0.05539979459459468,-0.06133436756756755,-0.059805762162162365
239.8166,-0.01743,-0.01970649999999933,-0.05789819999999997,-0.06453,-0.04128252972972979
240.1666,-0.0168,-0.04405743783783795,-0.06826014864864813,-0.06479114594594534,-0.038782668421052505
240.5266,-0.0018,-0.04550060000000058,-0.07062,-0.07784844324324297,-0.04940129189189207
240.8866,-0.01807,-0.058798200000000356,-0.08897100270270229,-0.09350268108107991,-0.05196081666666669
241.2466,-0.04002,-0.05005,-0.10248409729729738,-0.051326248648647536,-0.04950687894736839
241.6066,-0.04721,-0.05474751351351232,-0.07808550555555789,-0.03483150270270305,-0.04837670000000002
241.9666,-0.04721,-0.08135702222222203,-0.04727927058823475,-0.018908648648648614,-0.04687834594594593
242.3266,-0.06557,-0.09261657777777522,-0.04759492972973019,-0.04283036756756838,-0.057163516216217
242.6666,-0.09081,-0.05178648648648805,-0.05048006666666661,-0.0513909684210511,-0.06299095789473734
243.0266,-0.04098,-0.019470211111111056,-0.04985105000000022,-0.050290162162162415,-0.05478384594594596
243.3766,-0.04309,-0.022322399999999968,-0.054827954054054114,-0.044187124324324326,-0.05812095897435892
243.7366,-0.01944,-0.016654222222222282,-0.05492113055555519,-0.031392594594593794,-0.060204965789473076
244.0966,-0.01247,-0.03362555675675685,-0.043010967567567865,-0.03681248648648642,-0.04916421081081067
244.2766,-0.03105,-0.0411077189189192,-0.037767858333333335,-0.04220659999999997,-0.05100312972972977
244.4566,-0.04985,-0.04848684705882302,-0.03803285833333336,-0.03937159999999997,-0.05101764054054006
244.8166,-0.05502,-0.03263082222222246,-0.023025321621621526,-0.03758702702702702,-0.04289
245.1766,-0.04816,-0.01886389999999981,-0.024569866666666967,-0.03684662702702696,-0.04305081621621635
245.5366,-0.04266,-0.015982681081080998,-0.040196094594594,-0.025667600000000117,-0.045554600000000015
245.8966,-0.05438,-0.020772488888889048,-0.03877272777777771,-0.024232713513513755,-0.04052646216216213
246.2566,-0.04594,-0.04051355555555556,-0.029642575675675836,-0.03158099459459451,-0.03936862432432436
246.6166,-0.0452,-0.04123408888888873,-0.022750291666666454,-0.03291,-0.04179770000000005
246.9466,-0.0377,-0.0224974222222222,-0.01936,-0.031360010810810954,-0.037361432432432624
247.3066,-0.05375,-0.01438468108108086,-0.02100644722222228,-0.023841394594594032,-0.024687470270270406
247.6666,-0.03358,-0.016264799999999874,-0.023971586486486403,-0.019362713513513322,-0.021174188888889552
248.0266,-0.04763,-0.01648,-0.023008494444444482,-0.029859777777777777,-0.01277238947368435
248.3866,-0.04763,-0.009258000000000374,-0.028782254054053415,-0.030332724324324233,-0.002300845945946716
248.7466,-0.05724,-0.0022745405405407053,-0.036578933333333556,-0.02457904864864914,0.013684548648648867
249.1066,-0.02208,-0.016983288888888375,-0.018280589189190122,-0.0017360000000001454,0.027553937837837675
249.4566,-0.04277,-0.01987004444444445,-0.0008985222222214371,0.005099167567567554,0.0503923657894753
249.8166,-0.04172,-0.001798866666666784,0.009825845945945771,0.007684832432432122,0.08080118918918948
250.1766,-0.03147,0.014811675675676112,0.020270725000000225,0.025674864864865005,0.11113961025641095
250.5366,-0.0263,0.0369565333333312,0.0393176459459459,0.04074060540540512,0.13393169736842064
250.7166,-0.01606,0.03959340000000029,0.04395386216216224,0.04398547027027006,0.1395922236842104
250.8966,-0.00159,0.03260339999999974,0.05025144722222245,0.04833303783783755,0.14402128648648654
251.2366,0.00073,0.03132763333333334,0.06316839189189193,0.06824601081081201,0.15623857567567576
251.5966,0.00305,0.055975600000000195,0.074754758333334,0.08084254444444418,0.17472
251.9466,0.00474,0.0647583333333333,0.11468454594594564,0.0954942486486479,0.1749063972972973
252.3066,0.00685,0.05463493333333281,0.12149910833333336,0.10814263783783755,0.17730111052631609
252.6666,0.00875,0.06825027058823527,0.11319966486486505,0.11895450810810804,0.18706074594594593
253.0266,0.02533,0.09515772222222237,0.09828850833333382,0.1128815351351349,0.19816839189189198
253.3866,0.04539,0.09589760000000036,0.12852,0.11166,0.20076475945945976
253.7466,0.05014,0.09543286666666669,0.12720491944444529,0.0949686054054054,0.18949213421052633
254.1066,0.02564,0.08343013333333411,0.1037276243243245,0.08023031351351423,0.17529108157894782
254.4566,0.02776,0.07937,0.09896951621621615,0.06476488888888826,0.1576360891891888
254.8166,0.02776,0.0870436324324324,0.09588598888888886,0.07259232432432429,0.12645801052631653
255.1566,0.00801,0.08464624444444463,0.08471061081081066,0.07006065945945951,0.11273564864864913
255.5166,0.02343,0.083809888888889,0.08482510833333336,0.0652317297297297,0.09920555135135065
255.8766,0.03831,0.08100188888888903,0.07637710000000038,0.04943794594594675,0.08631533421052662
256.2266,0.05056,0.08863617297297331,0.05567945000000027,0.04731555789473663,0.07944711621621615
256.5866,0.05595,0.07585786666667085,0.042644077777778525,0.036169199999999554,0.06987415135135276
256.9466,0.05394,0.06746346666666636,0.03185098888888876,0.03911029999999996,0.056853183783785045
257.3066,0.04613,0.07084853333333274,0.039169572972973354,0.031832594594593415,0.045829448648648394
257.4866,0.04211,0.06235786666666643,0.040188252777777635,0.023465027027025635,0.043783263157896705
257.6666,0.04591,0.058537866666666424,0.03842325277777763,0.019724832432431783,0.054393789473685124
258.0266,0.02755,0.051144583783784586,0.018409451351353676,0.022036551351350842,0.06833211081081031
258.3866,0.03758,0.041169500000000143,0.025410058333331882,0.02668978378378388,0.07206
258.7366,0.0494,0.048389835294118944,0.005873870270271673,0.021864129729729807,0.07612374750000049
259.0766,0.02638,0.056921266666666845,0.006084099999999487,0.03366759999999816,0.08383317837837792
259.4366,0.03515,0.030385711111110623,0.033949659459460574,0.06758777297297214,0.08807117027027032
259.7966,-0.00064,0.009107870270270485,0.0601631583333342,0.08313,0.09254355135135078
260.1466,0.01456,0.0405404444444431,0.06782,0.08372571891891853,0.115355348648646
260.5066,0.0531,0.07092791111111124,0.06873859444444434,0.09148224864864636,0.14095580000000146
260.8666,0.08752,0.06754,0.09110324722222325,0.12249338378378598,0.17000165000000295
261.2266,0.08752,0.08943457777778027,0.12155635945946222,0.1481474000000035,0.2104510111111243
261.5866,0.08319,0.11781372972972966,0.15242711111110976,0.17976857297297155,0.3037565999999999
261.9466,0.0986,0.14493977777777806,0.1819724972972967,0.21137125405405346,0.3487181351351361
262.2966,0.1288,0.1866982000000011,0.22963517500000105,0.2422000756756774,0.38948840540540847
262.6366,0.18972,0.21332231111110975,0.2833993837837806,0.29273142702702437,0.42772262702702674
262.9966,0.19468,0.2478913333333323,0.35441328888888146,0.36768530526315496,0.45227715526315876
263.3566,0.23776,0.30677611891892387,0.4059863444444448,0.37744410810810813,0.4641472756756764
263.7066,0.2461,0.34828137777777735,0.42147547567567384,0.3927938666666644,0.46458607297297305
263.8866,0.2594,0.37238159999999865,0.43306358378378224,0.3996854162162155,0.45969827567567617
264.0666,0.26922,0.3806454444444447,0.44437539722222075,0.4056789297297301,0.45017287027027053
264.4266,0.27334,0.3701529647058823,0.44889463513513495,0.41639683243243325,0.436809135135135
264.7866,0.25497,0.3627517777777767,0.43016427222222037,0.3803900216216166,0.405952667567566
265.1466,0.2272,0.34767111111111243,0.4012309138888908,0.3567312108108113,0.39138
265.4966,0.23607,0.3289631333333344,0.35641296486486496,0.33536476666666654,0.3669545027027034
265.8566,0.20355,0.3053808540540537,0.3250789444444442,0.29479204324324215,0.324411851351351
266.1966,0.17779,0.27692479999999875,0.31126132702702786,0.260645016216218,0.27727381081081504
266.5566,0.16702,0.24101359999999925,0.30385,0.24848,0.23346871081081183
266.9066,0.12447,0.21926133333333245,0.296003586486482,0.24286246486486468,0.2070466081081079
267.2666,0.13967,0.20718,0.25630022500000066,0.2109000000000023,0.1717287324324351
267.6266,0.13967,0.2001682702702683,0.20347807500000042,0.174267827027026,0.13978188947368378
267.9866,0.10114,0.17199633333333195,0.1713938783783785,0.15777430270270196,0.11376623333333254
268.3466,0.0835,0.15304951111110862,0.15680819999999962,0.13992046486486232,0.09663089729729497
268.6966,0.06925,0.12965669999999993,0.14446372702702556,0.11945209729729744,0.08182243333333328
269.0566,0.05922,0.1300685000000001,0.11472197499999981,0.10178613333333321,0.07603400526315864
269.4166,0.07368,0.11774729999999464,0.11057389999999895,0.09367109473684256,0.062155200000000015
269.7566,0.06049,0.08020217297297315,0.0931752916666669,0.07858423783783822,0.058332497297297635
270.1066,0.04465,0.09891051111110949,0.07455723611111084,0.0767404540540539,0.05520274054054065
270.2866,0.05003,0.08642302499999996,0.0828723916666669,0.08181937297297295,0.052057067567567276
270.4666,0.04095,0.08389501111111067,0.09125739166666691,0.08546696216216221,0.04848139189189096
270.8266,0.05046,0.06741684444444446,0.0900858594594596,0.08178533333333672,0.03641970540540517
271.1866,0.04475,0.07114305555555565,0.07643700277777728,0.05482572972973001,0.02954308918918894
271.5366,0.0362,0.08713699999999962,0.07828505675675698,0.061757718918919256,0.040058670270271685
271.8966,0.03621,0.07682346666666565,0.05645434166666821,0.06481979459459476,0.04373
272.2566,0.03557,0.08448286666666645,0.07191693055555433,0.06100370810810815,0.04887641842105268
272.6166,0.02058,0.07745553513513484,0.07566819999999991,0.05868986666666661,0.04841802702702686
272.9466,0.05901,0.06968715675675693,0.06238915277777761,0.049669866666667395,0.05732284864864835
273.3066,0.04359,0.06811422222222226,0.05908,0.04932,0.06410768108108104
273.6666,0.03378,0.07311386666666655,0.07565180000000143,0.05991901621621595,0.06039068648648636
274.0266,0.03378,0.07324,0.0961118333333315,0.07634608648648622,0.07172880540540269
274.3766,0.04866,0.08782630000000008,0.09323424999999981,0.08115893333333345,0.09446913513513434
274.7366,0.06323,0.09617431111111115,0.10150150810810889,0.09797971891891993,0.12548920526315735
275.0966,0.06988,0.10422550270270295,0.1316593333333357,0.11498316756756888,0.16256425000000063
275.4566,0.06133,0.11560765405405436,0.14834417567567487,0.1302914918918911,0.20311899999999672
275.8066,0.08688,0.10909008648648647,0.15640760833333306,0.15300066666666612,0.23357996756756616
276.1666,0.1137,0.1382064111111113,0.1899119611111133,0.20237593333333373,0.26705784594594645
276.5066,0.11539,0.17583116666666831,0.22227996486486545,0.2670645513513458,0.31684518378378695
276.6866,0.1364,0.18144295555555576,0.23426420555555705,0.29588602162161926,0.34719221081081475
276.8566,0.15129,0.18625808888888992,0.2517269833333358,0.3115030486486476,0.3764584810810881
277.2166,0.16691,0.22037988888889204,0.3054939702702756,0.3533508444444478,0.4449272351351456
277.5766,0.18666,0.25095382222222007,0.33703320555555505,0.42213759999999945,0.5260613999999997
277.9366,0.22688,0.2992181999999962,0.39030688611110553,0.49954730810810943,0.616976748648651
278.2866,0.22519,0.3342385333333362,0.4631043162162203,0.5867205081081156,0.724124045945954
278.6466,0.24926,0.3596073405405399,0.5393373833333324,0.6933375999999922,0.72991
279.0066,0.30184,0.4217509777777763,0.6235139833333324,0.8024854378378309,0.8548392578947354
279.3666,0.36551,0.4855758222222209,0.7277445540540542,0.9234751459459412,1.0061212918918947
279.6966,0.4032,0.570111644444446,0.7895,1.00159,1.190669472972965
280.0566,0.47341,0.6619781176470604,0.8510196702702623,1.0518906222222177,1.407004259459457
280.4166,0.47341,0.6814,1.0160869472222265,1.2241215891892057,1.6527268810810847
280.7666,0.5659,0.7988371333333322,1.2086353416666642,1.3957162054054029,1.9078733864864619
281.1266,0.65459,0.9507495333333381,1.4058187756756753,1.564340054054056,2.166477335135118
281.4866,0.74211,1.0832117333333373,1.5957158583333366,1.7474713333333396,2.4397714297297175
281.8466,0.8459,1.2357518666666718,1.8205664250000035,1.944780324324331,2.860702600000003
282.1966,0.96521,1.38058829189188,2.0298048918918816,2.115605654054043,3.1412200675675717
282.5366,1.04207,1.505688177777788,2.1858506861111313,2.2628313666666684,3.2368696918919007
282.8966,1.08008,1.619174733333331,2.3797369333333225,2.3733631789473697,3.267866370270271
283.2466,1.1372,1.6940512444444449,2.4512218352941173,2.47336977777778,3.188647934999999
283.4266,1.15219,1.7244420444444448,2.4298759529411735,2.4432442810810766,3.107800935000003
283.6066,1.09465,1.7404397777777774,2.392305864864854,2.4123377945945896,3.0013894771428573
283.9666,1.05791,1.6738109555555492,2.2737183444444256,2.2830554162162016,2.7317249435897133
284.3166,0.9688,1.569480533333329,2.1096959000000024,2.1695152000000024,2.4734317799999848
284.6766,0.93786,1.4311856,1.8914527783783797,1.9680797513513508,2.146501266666657
285.0366,0.82975,1.2972602666666562,1.687717038888886,1.735789794594588,1.8948
285.3966,0.75025,1.1491222888888921,1.4927526333333558,1.5326272000000207,1.8790981783783862
285.7266,0.6719,1.020174166666659,1.3175588243243066,1.3519470666666478,1.633524664864845
286.0866,0.60117,0.9200117444444521,1.14173,1.1661762270270273,1.4117301000000129
286.4366,0.52652,0.8164800888888876,1.1376478166666684,1.11424,1.2153727621621637
286.7966,0.52652,0.75499,0.980159159459461,1.0307060666666592,1.0484492837837809
287.1566,0.47489,0.7000259999999879,0.8427072675675655,0.9059401297297205,0.8938740263157796
287.5166,0.40975,0.624348000000002,0.7643221916666656,0.8042430054054105,0.7631533594594673
287.8666,0.40003,0.5708046666666681,0.663998522222218,0.7025736222222246,0.6745363675675685
288.2266,0.37755,0.508896399999997,0.578381913513508,0.5997920000000005,0.5817854081081067
288.5866,0.32359,0.4496695555555569,0.5167043750000055,0.5268414162162239,0.48039271578948534
288.9166,0.2953,0.3915955176470566,0.4738214333333339,0.4909556108108102,0.42011517837837914
289.2766,0.27967,0.3491844888888903,0.44005800540541007,0.4571416000000011,0.3728822783783814
289.6266,0.27988,0.34124540000000014,0.3905988944444429,0.42012648421052595,0.3345759108108088
289.8066,0.28495,0.34318040000000016,0.3780468055555548,0.39845839999999827,0.31811807297297057
289.9866,0.2859,0.3405079999999998,0.36929680555555483,0.3763604972972957,0.30431185405405176
290.3466,0.28664,0.3350714,0.3628340783783781,0.33933848888888707,0.2702974756756708
290.7066,0.31621,0.34238119999999894,0.37274304999999874,0.3210099999999992,0.23799735675675704
291.0566,0.33426,0.36012554444444556,0.3715561611111108,0.32643943783783796,0.2242591189189185
291.4166,0.35886,0.37946151111111226,0.3739514852941179,0.32541513333333344,0.21271287837837796
291.7466,0.38356,0.40232195555555483,0.3912818837837833,0.33436174054054224,0.20722
292.1066,0.43773,0.437508000000001,0.41274402499999974,0.3628822594594627,0.2074280702702703
292.4666,0.53623,0.489129644444456,0.47421990000000774,0.40022556666667125,0.20519026486486364
292.8166,0.6624,0.5845228823529398,0.49866,0.4375,0.18590652162162083
293.1766,0.6624,0.67172,0.5379531027777803,0.43998191351351384,0.2018463567567556
293.5366,0.80905,0.7114904333333464,0.6208215055555595,0.49233380000000226,0.24214529999999987
293.8866,1.02022,0.8561128444444399,0.729248924999989,0.562518522222215,0.28424935405404933
294.2466,1.29557,1.0750870222222173,0.9075509756756795,0.6176060972972932,0.3549137135135182
294.5866,1.71335,1.3358897333332984,1.1511815999999966,0.7247163058823439,0.44190300540540467
294.9366,2.26649,1.7474056555555837,1.4668089055555606,0.8641292216216183,0.5590535621621676
295.2966,2.89142,2.2514755351351714,1.8630595000000119,1.0434810702702708,0.7549671666666805
295.6466,3.53357,2.804415699999974,2.280105549999962,1.225160266666643,0.8757960081081041
296.0066,4.08669,3.356513999999973,2.8303349499999353,1.4140379351351402,0.9292082567567563
296.1866,4.52675,3.6396139999999733,3.0851467000000237,1.5391557111111274,0.9502312837837839
296.3666,4.80506,3.958947799999963,3.1964672750000127,1.611645410526321,0.9780826351351359
296.7166,5.146,4.49284338181821,3.3276576729729794,1.6763911000000074,0.9889786189189181
297.0566,5.25549,4.675534499999999,3.363719869444444,1.6745760216216212,0.9594738135135142
297.4166,5.21316,4.721312799999989,3.3228917470588177,1.6511587675675665,0.9012051702702696
297.7666,4.89173,4.597658962162167,3.162685550000003,1.5952671111111167,0.8146886675675782
298.1266,4.39309,4.273138799999997,2.866925110810812,1.4869010270270344,0.75468
298.4866,3.74789,3.806072199999997,2.485461624999994,1.3058275783783853,0.7091866486486467
298.8366,3.16677,3.230114000000062,2.20294,1.108955522222235,0.5982312054054048
299.1966,3.16677,2.72568,2.086083119444471,1.02226,0.4806020594594562
299.5466,2.65103,2.696770855555527,1.7211519864864604,0.9375488216216095,0.3827495135135062
299.8866,2.19183,2.233434266666686,1.4049711000000034,0.7713384000000039,0.3031626054054053
300.2366,1.8221,1.8438453777777861,1.153060661111108,0.6149339567567549,0.23721079999999675
300.5966,1.53915,1.4997758888888435,0.9554257459459429,0.5032375675675643,0.1768492675675638
300.9566,1.28121,1.236878577777792,0.7985992888888997,0.4202098000000091,0.1292399027027049
301.3066,1.11112,1.0840318666666524,0.6858514416666578,0.3400448648648661,0.08979690000000012
301.6666,0.96046,0.9147283111111011,0.5571976999999932,0.28396909999999576,0.051142851351350785
302.0266,0.81528,0.7954478222222331,0.45950824864865564,0.2391266810810836,0.025894202702705475
302.3766,0.6718,0.6513120666666693,0.3828737083333361,0.1865681189189186,0.033696638888888616
302.7166,0.5885,0.5980642888888885,0.3138820416666656,0.1615919999999984,0.030222270270270187
302.8966,0.58628,0.5474764444444531,0.30502402777777754,0.1521420000000014,0.0219392513513542
303.0666,0.53824,0.497231999999998,0.3151197833333342,0.14920130526315625,0.011339521621623605
303.4266,0.4882,0.45758479999999613,0.2863993944444432,0.13275258378378388,-0.007148772972973965
303.7866,0.46275,0.40853879999999865,0.24107474324324346,0.12698181111111087,-0.011183554054054013
304.1366,0.42991,0.36770127777778194,0.21302744594594492,0.10883885405405334,-0.017326781081081204
304.4966,0.42643,0.3347160117647059,0.20009974444444392,0.08678155675675549,-0.013509651351350951
304.8466,0.38947,0.31850479999999953,0.21136987500000082,0.08782050810810825,-0.00989
305.1866,0.34197,0.3234639999999995,0.17091690833333512,0.0973631333333334,-0.01617047567567579
305.5366,0.34197,0.28196243333332904,0.16567,0.0811379027027016,-0.02805699729729807
305.8966,0.32486,0.27367,0.17931309166666645,0.07756,-0.03949855135135064
306.2566,0.27946,0.2636802000000006,0.1481925888888883,0.06725438918919018,-0.04745665675675652
306.6066,0.28442,0.244581555555556,0.12224227222222125,0.0642489764705882,-0.06036100540540555
306.9666,0.2537,0.2143381777777743,0.09942642499999908,0.056147729729728965,-0.07844747837837841
307.3166,0.23184,0.18957517777777766,0.08467099729729824,0.04156200000000078,-0.0786518810810812
307.6566,0.18708,0.1588449555555535,0.05583599999999641,0.030324248648648404,-0.07961413783783818
308.0066,0.1931,0.13583945882352932,0.05853899166666697,0.011747394594596524,-0.08822943513513497
308.3666,0.14759,0.13063786666666666,0.05763333333333316,0.010147466666666953,-0.08667412162162244
308.7266,0.18127,0.1264270666666665,0.048358335135134885,0.012021686486486136,-0.09890805555555869
309.0766,0.13207,0.11854097777777868,0.025346650000000758,0.010253600000000005,-0.11817860000000001
309.2566,0.13492,0.10834374444444664,0.021903111111111782,0.009351344444444378,-0.11799373513513513
309.4366,0.11539,0.09123874444444395,0.03118078888888834,0.0030863444444443793,-0.11780773888888887
309.7866,0.11972,0.08279391111110482,0.01980764722222231,-0.0036935157894732178,-0.11708829444444441
310.1266,0.07653,0.06105846666666664,0.021377433333333248,-0.004148999999999162,-0.12643028648648616
310.4766,0.05299,0.059345919999999684,0.012751127777776962,-0.013881297297297304,-0.13214605135135143
310.8366,0.0645,0.049230177777778064,0.0027321675675676805,-0.016892833333332517,-0.1443641459459444
311.1966,0.05384,0.042296266666666735,0.0005846499999999979,-0.02823251891891915,-0.14526847297297316
311.5466,0.05658,0.03712032941176422,-0.015018750000000455,-0.03833837837837841,-0.14481
311.9066,0.05658,0.022618699999997965,-0.03083,-0.035776666666665846,-0.1475833054054058
312.2566,0.04085,0.01655,-0.033237822222222005,-0.02893,-0.14763224324324317
312.5966,0.02279,0.011117466666666374,-0.025373910810808156,-0.029783066666666812,-0.15059446756756828
312.9466,0.02311,0.013728399999999866,-0.01037572499999998,-0.033807643243243056,-0.15085800810810807
313.3066,0.03378,0.02205714444444478,-0.017468574999999802,-0.037685437837836996,-0.15745432162162226
313.6566,0.00305,0.010391533333331076,-0.030585416666667167,-0.05194066666666529,-0.16581918918918903
314.0166,-0.02239,0.00045899999999963505,-0.03944017027027053,-0.04297198918918911,-0.16953745135135082
314.3766,-0.00835,-0.016132866666667026,-0.05124938484848503,-0.04733864444444448,-0.17743710810810806
314.7266,-0.01669,-0.02721829090909016,-0.05673469459459461,-0.053499729729729745,-0.17978297837837845
315.0666,-0.01817,-0.028436288888888078,-0.045539041666667925,-0.05395918918918917,-0.18083479444444464
315.4166,-0.02313,-0.026055166666666185,-0.030553686111112737,-0.057334711111111034,-0.18229682631578914
315.5966,-0.02662,-0.018647233333333905,-0.039248686111112735,-0.056798735135135024,-0.18781540000000005
315.7766,-0.02377,-0.02123223333333309,-0.042399644444444766,-0.05573332972972977,-0.18803007567567567
316.1266,-0.03042,-0.024408711111111085,-0.04177427499999949,-0.0676957176470586,-0.1861861054054049
316.4866,-0.01384,-0.03389484444444452,-0.05146631621621631,-0.06600717777777775,-0.17865963243243338
316.8366,-0.03031,-0.023432822222223766,-0.05128844444444294,-0.08246346666666413,-0.1898741783783782
317.1966,-0.06241,-0.02286872222222234,-0.06256146944444449,-0.07954829189189261,-0.1953889
317.5266,-0.03274,-0.043182711111109454,-0.06548070000000002,-0.08004968888888875,-0.19505890000000004
317.8866,-0.05745,-0.05828105454545445,-0.06510767777777782,-0.08774607567567566,-0.19582642972972972
318.2366,-0.05745,-0.05124439999999938,-0.06463,-0.09221040000000012,-0.19592
318.5966,-0.06896,-0.03983,-0.06480773333333328,-0.09902635555555608,-0.19640013243243246
318.9466,-0.07561,-0.047086111111110406,-0.07149662222222232,-0.10211,-0.2143788432432418
319.3066,-0.05903,-0.06453495555555647,-0.09934241944444437,-0.1038536333333332,-0.21762775277777796
319.6666,-0.05913,-0.07410685555555555,-0.10245146388889062,-0.11317141621621704,-0.21906741621621645
319.9966,-0.08701,-0.06815566666666706,-0.11564229722222281,-0.1200422666666668,-0.2161261864864861
320.3466,-0.06452,-0.05251059999999956,-0.09253577499999832,-0.12695258378378496,-0.21230101351351321
320.7066,-0.0773,-0.04740970000000003,-0.08827250000000027,-0.12767693333333402,-0.20979382702702706
321.0666,-0.0717,-0.05437653333333373,-0.09915552499999894,-0.11648299459459485,-0.21695411351351368
321.4166,-0.08004,-0.06661620000000121,-0.09959859999999998,-0.11313623783783788,-0.22342831081081066
321.7766,-0.08796,-0.08407149999999855,-0.09698012222222234,-0.12254406666666384,-0.2251153972972968
322.1066,-0.11858,-0.09617599999999898,-0.1137428083333342,-0.13076818378378374,-0.23186783513513537
322.2866,-0.1038,-0.080200999999999,-0.12501842777777872,-0.11920926486486277,-0.23580351081081116
322.4566,-0.09018,-0.0760326444444428,-0.13605898333333122,-0.11832375555555569,-0.23181128333333495
322.8166,-0.10137,-0.08804920000000009,-0.10748081666666673,-0.1366617081081081,-0.22705506216216287
323.1666,-0.08532,-0.06833817777778103,-0.11548462777777924,-0.1340135333333327,-0.22003424324324322
323.5266,-0.085,-0.10142141714285631,-0.1228845081081079,-0.13636952941176475,-0.22068394594594595
323.8866,-0.09387,-0.1031754941176492,-0.140822345454546,-0.13448002162162154,-0.2260777729729732
324.2366,-0.08733,-0.08493653333333363,-0.12464650810810578,-0.12666475555555498,-0.23372800270270214
324.5666,-0.08733,-0.09370169999999953,-0.11873760833333336,-0.119097016216216,-0.22707
324.9266,-0.09862,-0.10201,-0.11915,-0.13071388108108115,-0.22707
325.2766,-0.0963,-0.09920964444444487,-0.12381880277777693,-0.14218820540540422,-0.23849224054053983
325.6366,-0.1265,-0.08789055999999902,-0.11804685555555577,-0.14228,-0.24335042499999976
325.9866,-0.10433,-0.11743182222222219,-0.12522840000000132,-0.1477882810810808,-0.24323872432432433
326.3466,-0.10021,-0.10251382222222509,-0.1382380250000006,-0.1309153333333315,-0.2386800702702702
326.6766,-0.10834,-0.11935106666666553,-0.13280406216216215,-0.12001092972972913,-0.22157865405405486
327.0366,-0.12227,-0.10181580000000108,-0.13174118333333354,-0.13098947777777867,-0.22988347837837816
327.3866,-0.11436,-0.11743213333333362,-0.13104889722222296,-0.12076718918919005,-0.22987721081081094
327.7466,-0.11024,-0.12507042285714262,-0.13276282222222316,-0.12437579999999954,-0.22229660810810767
328.0966,-0.12829,-0.11608579999999936,-0.14579244411764714,-0.13906340540540538,-0.21339150588235223
328.4566,-0.12153,-0.1031339333333264,-0.150943355555555,-0.14465588888888883,-0.22749586486486228
328.6366,-0.15627,-0.13384893333333125,-0.15522335555555566,-0.1438912864864864,-0.23828666216216216
328.8066,-0.15511,-0.15791617777777647,-0.1575631722222224,-0.14151588108108085,-0.23835558108108107
329.1466,-0.14751,-0.13674273333333356,-0.1678689499999988,-0.14501883333333293,-0.2459692842105237
329.4966,-0.17253,-0.15095711111111038,-0.16169926111111124,-0.1388180000000001,-0.2510122162162162
329.8566,-0.18182,-0.14405457777777794,-0.16014261621621617,-0.1417859777777777,-0.23980860555555447
330.2066,-0.14339,-0.15047942222222258,-0.16132947499999997,-0.13545049729729766,-0.2354215027027026
330.5666,-0.14159,-0.1464293333333319,-0.15700642499999978,-0.13162976666666676,-0.23754395405405404
330.9166,-0.14159,-0.16628189999999807,-0.15161798333333382,-0.1292124705882353,-0.2341745189189186
331.2466,-0.15437,-0.15030439999999945,-0.1601,-0.12749649729729742,-0.23034
331.6066,-0.15585,-0.14891,-0.1621001222222222,-0.13761804444444575,-0.2308040297297298
331.9566,-0.17749,-0.1419996114285724,-0.16400084411764768,-0.15531,-0.23256660833333376
332.3166,-0.19608,-0.13841759999999995,-0.14425122777777766,-0.15218299999999974,-0.2313191135135112
332.6666,-0.19153,-0.1386328777777778,-0.1463135611111111,-0.13754646486486305,-0.25819414054054035
333.0266,-0.1701,-0.14763636470588234,-0.14918793055555543,-0.12832831111110862,-0.2683107
333.3566,-0.17823,-0.16355995428571535,-0.15259838611111134,-0.15143132972972972,-0.2573315108108096
333.7166,-0.17475,-0.16414166666666657,-0.15668797027026996,-0.15072906666666688,-0.25815972972972995
334.0666,-0.19713,-0.16816391111111076,-0.15059662499999998,-0.15578632432432438,-0.26186777297297303
334.4266,-0.1738,-0.14937864444444302,-0.15139008611111154,-0.1549670888888888,-0.25632399444444426
334.7766,-0.1833,-0.1584783999999993,-0.15456381666666746,-0.1547298162162159,-0.27256026486486296
334.9566,-0.16081,-0.1580589371428576,-0.14415381666666746,-0.1581644108108106,-0.2706201324324342
335.1266,-0.16978,-0.15414408000000035,-0.1350948249999999,-0.1623623555555557,-0.2594047270270279
335.4666,-0.16978,-0.15060288888888854,-0.14367982500000037,-0.187711244444446,-0.2606147486486491
335.8166,-0.16619,-0.1647864888888886,-0.15370380000000147,-0.15928069189189337,-0.25534510526315796
